;text;Hate.speech;Sexism;Body;Racism;Ideology;Homophobia;Origin;Religion;Health;OtherLifestyle;Migrants;Ageing
2097;"RT @PaisdoAmaralJP: A eleição de Trump trouxe ao mundo a intolerância: a dos seus opositores! 
#BE #PCP #Geringonça";0;0;0;0;0;0;0;0;0;0;0;0
2665;RT @geovane3210: @ArantxaNome @BolsonaroSP  Olha a cara de sofrimento....;0;0;0;0;0;0;0;0;0;0;0;0
253;"@renatuuus Amore Ajuda a divulgar: O primeiro livro da @melaineribeiro ""A ESCRITORA E O MUSICO"" www.aescritoraeomusico.blogspot.com";0;0;0;0;0;0;0;0;0;0;0;0
3110;"@d_aleajactaest olha, afinal foi o Islão ""o pai"". Já tens argumento na mesma mas tens de substituir Hitler por ISIS https://t.co/U3Y9xSzAux";0;0;0;0;0;0;0;0;0;0;0;0
647;@gentebranca1 aproveitem o BBB e denunciem.;0;0;0;0;0;0;0;0;0;0;0;0
2682;"Ao contrário do Sistema, o #PNR defende as forças da ordem e a segurança.
#GuardaPrisional @GNRepublicana #PSP 
https://t.co/pteGZYagzb";0;0;0;0;0;0;0;0;0;0;0;0
924;"sabe como acaba com o tráfico?
tu parando de fumar essa tua maconha seu vagabundo imundo";0;0;0;0;0;0;0;0;0;0;0;0
4680;QUERO MAIS RESPEITOS, a todas as mulheres feia,gorda,vadia,piranha,e todas as outras que vocês se acha no direito de ROTULAR. #DiaDaMulher;0;0;0;0;0;0;0;0;0;0;0;0
54;"Se o Kassabe fosse @homemdeverdade diria ""A culpa é minha, não fiz projeto algum para as chuvas e de vcs povão porco que não cobra nada""";0;0;0;0;0;0;0;0;0;0;0;0
2300;"COM MUITO ORGULHO FUI ELEITO O REI-MOMO DO BLOCO PORÃO DO DOPS DO MEU AMIGO @editorahumanas
DECOREM AS MARCHINHAS, _ https://t.co/HuL4y7WzXf";0;0;0;0;0;0;0;0;0;0;0;0
625;RT @radbrancaemagra: EU NÃO SOU RACISTA EU JÁ DEI UNS BJ NUM NEGUINHO;0;0;0;0;0;0;0;0;0;0;0;0
1927;RT @pai_marcola: Sigam o @Justiceiro_Sujo e acompanham a hipocrisia que faz parte da vidinha dos politicamente corretos.;0;0;0;0;0;0;0;0;0;0;0;0
5362;RT @Ana_Clara_22k: sendo consolada pelo fato de que amanhã é sexta;0;0;0;0;0;0;0;0;0;0;0;0
3899;@GABRIELPlNHEIRO vão mandar todo mundo para Venezuela;0;0;0;0;0;0;0;0;0;0;0;0
2050;RT @odedonafrida: Senhor, o que sente ao ver o Benfica vencer o Dortmund, depois de ter perdido duas vezes contra eles? https://t.co/2MJ1Lf _;0;0;0;0;0;0;0;0;0;0;0;0
3735;RT @GABRIELPlNHEIRO: Dória diz que é esquerda aqui, admira o adorador da maconha FHC https://t.co/dCt2XtFV7Q;0;0;0;0;0;0;0;0;0;0;0;0
3483;RT @edmilsonpapo10: @rodrigojfmg1 eu defendi Reinaldo várias vezes, mas agora ele mentiu descaradamente isso não tem defesa... https://t.co _;0;0;0;0;0;0;0;0;0;0;0;0
418;Os memes da Nana Gouvêa tão me divertindo muito kkkkkkkk http://t.co/6WuQbtv2;0;0;0;0;0;0;0;0;0;0;0;0
1843;Fala que odeia a PM agora @alibanio_ https://t.co/dvJ4a2We4d;0;0;0;0;0;0;0;0;0;0;0;0
3036;Gostei de um vídeo do @YouTube https://t.co/9PB6IXBZum Era uma vez o homem - 8: As conquistas do islão;0;0;0;0;0;0;0;0;0;0;0;0
4211;RT @MBLivre: Bruno está solto. Presidente do PCO, que quer matar conservadores, nem processo tem. Bolsonaro processado e réu. Estranho. htt _;0;0;0;0;0;0;0;0;0;0;0;0
169;Pssoa Fina... rsrs RT @HTColorido @DocePimenta_Sp jardins;0;0;0;0;0;0;0;0;0;0;0;0
1653;Com Miguel Relvas no Conselho Leonino do Sporting os títulos estão garantidos! E se necessário for, pede umas equivalências na Lusófona...;0;0;0;0;0;0;0;0;0;0;0;0
4693;@catracalivre Feminismo: movimento de cooptação de mulheres p/ a militância esquerdista, não defende mulheres. O Bo _ https://t.co/2AL5dbOqm1;0;0;0;0;0;0;0;0;0;0;0;0
3137;E você? Está fazendo sua parte? Cenas do filme Lista de Schindler. Impossível não se emocionar. https://t.co/yNV0RW7cay;0;0;0;0;0;0;0;0;0;0;0;0
1243;Ficámos agora a saber que o preço da electricidade e da água vão sofrer aumentos para o próximo ano. https://t.co/EYaj7x49dA;0;0;0;0;0;0;0;0;0;0;0;0
4319;#SerMulherÉ apoiar o Bolsonaro, um deputado que têm projetos de lei para punir estupradores...;0;0;0;0;0;0;0;0;0;0;0;0
2659;UM DELINQUENTE FLAGRADO FUMANDO DROGA AQUI NO CAMAROTE GLACIAL JOAQUIN TEIXEIRA: FOI LEVEMENTE ESPANCADO E ENCAMINHADO AS AUTORIDADES #PAZ;0;0;0;0;0;0;0;0;0;0;0;0
4030;RT @cristiano_sp: @Bolsonaopressor Padre pedófilo, que abusa dos moleques que ele diz proteger e ainda usa o dinheiro da igreja para bancar _;0;0;0;0;0;0;0;0;0;0;0;0
3688;Acho que a veja aceitou que realmente não faz jornalismo https://t.co/x6gmv70CuS;0;0;0;0;0;0;0;0;0;0;0;0
2170;@VEJA alguém duvida que vai ser mais uma matéria pra denegrir o Bolsonaro? https://t.co/LeIqBAg247;0;0;0;0;0;0;0;0;0;0;0;0
1556;@fcancio Estava a pensar no Trump. :);0;0;0;0;0;0;0;0;0;0;0;0
3715;Não basta o RJ na escória..ainda vai causar confusão em São Paulo @misscaviar @FussballSehr @ajulysantos _ https://t.co/rg9144sSds;0;0;0;0;0;0;0;0;0;0;0;0
4363;@otmar03 @GABRIELPlNHEIRO @pauloap @ajulysantos Esse perfil ta apurrinhando todo mundo de direita que posta algo sobre o dia das mulheres.;0;0;0;0;0;0;0;0;0;0;0;0
5291;RT @AudryLima: Sou DIREITA com muito orgulho e se me chamarem de ultra mega conservadora ficarei radiante. https://t.co/mcZv8WkiDU;0;0;0;0;0;0;0;0;0;0;0;0
2810;@felipefepacivil viajei só com uma mochila tb... 4 Dias;0;0;0;0;0;0;0;0;0;0;0;0
4499;Yuri k como sempre um grande homem. Burra é a mulher que-o perde. Dependente de tudo que fiz com ele sempre vou achar ele o melhor de todos.;0;0;0;0;0;0;0;0;0;0;0;0
3953;"Top 3 Filmes de guerra:
American Sniper
O resgate do Soldado Ryan
Falcão Negro em Perigo";0;0;0;0;0;0;0;0;0;0;0;0
1524;@pedro_m_paiva Acho que ainda é só uma oferta, não está certo, mas sim é um desperdício, tal como o Witsel, o Jackson, Óscar, Ramires...;0;0;0;0;0;0;0;0;0;0;0;0
3531;RT @JessedosSanto18: @marisa_lobo Gostei do vídeo que você fez sobre a Disney.Você tem todo o meu apoio.Deus te abençoe e te guarde!;0;0;0;0;0;0;0;0;0;0;0;0
2660;"MINUTO A MINUTO CAMAROTE GLACIAL JOAQUIN TEIXEIRA:
16:04 SARGENTO FAHUR REVISTA FÁBIO ASSUNÇÃO
16:06 ALEXANDRE BORGES BRIGA COM PAPARAZZI";0;0;0;0;0;0;0;0;0;0;0;0
2203;RT @voluptama: Quando o Secretário foi para o Real Madrid, o PdC teve de passar atender os telefones https://t.co/KSx4p0yVs6;0;0;0;0;0;0;0;0;0;0;0;0
1864;"Comigo na Câmara de Lisboa, a #Emel é que seria ""bloqueada"".
@cmlisboa @FMedina_PCML 
@pnr https://t.co/AFhVToC7Ta";0;0;0;0;0;0;0;0;0;0;0;0
406;mãe to na globo http://t.co/AzIoc51k;0;0;0;0;0;0;0;0;0;0;0;0
2701;"Nos primeiros 30min da Red Carpet só vemos a malta que ninguém se lembra quem é.
Ou como se diz em Portugal, ""vencedores do Ídolos""
#Oscars";0;0;0;0;0;0;0;0;0;0;0;0
3543;Isto faz tanto sentido como dizer q angola não é uma colônia https://t.co/EuY2GjaXlG;0;0;0;0;0;0;0;0;0;0;0;0
2717;"Não faço ideia o que é que a Emma Stone disse no discurso de aceitação do Óscar.
Mas ficava a ouvi-la em loop a noite toda
#Oscars";0;0;0;0;0;0;0;0;0;0;0;0
3055;"RT @GABRIELPlNHEIRO: Na Arabia Saudita, Irã, Afeganistão...
E nunca vamos ver feminista falando do islã https://t.co/3LzVuLpOp8";0;0;0;0;0;0;0;0;0;0;0;0
1614;"Nem mais! Não gostam, não comam. Façam boa viagem!
#ForçaTrump https://t.co/KVuoX5XC9e";0;0;0;0;0;0;0;0;0;0;0;0
1862;Minha filha Ivanka tem sido muito mal tratada pela @Nordstrom. Ela é uma grande pessoa -- sempre me motivando a faz _ https://t.co/0mW2oexqs8;0;0;0;0;0;0;0;0;0;0;0;0
359;...Aliás, uma #MulherDeVerdade se despe de qualquer preconceito. E vive!;0;0;0;0;0;0;0;0;0;0;0;0
3354;"RT @GABRIELPlNHEIRO: Alguém lembra da Dilma sendo grampeada, Petrobrás?
Foi no governo Obama";0;0;0;0;0;0;0;0;0;0;0;0
724;@isisrsrs eu tb mas fazer o que ne não pode matar que nooooossa;0;0;0;0;0;0;0;0;0;0;0;0
4831;O Jorge Monforte é bué burra ya, vai dizer que quer ter filhos com a mimada da Bia à mulher que é pediu para abortar? Ahahahaha burro;0;0;0;0;0;0;0;0;0;0;0;0
1482;"Voltou as costas para o poder de Washington, virando-se para o país real que jurou defender. Força #TrumpPresident 
https://t.co/VwFs7TzbEX";0;0;0;0;0;0;0;0;0;0;0;0
953;contra fatos não há argumentos https://t.co/4FU37ZiRCz;0;0;0;0;0;0;0;0;0;0;0;0
3833;Mimimi do @jornalnacional agora é contra Marine LePen;0;0;0;0;0;0;0;0;0;0;0;0
2511;@sapo e aspirar, posso?;0;0;0;0;0;0;0;0;0;0;0;0
1066;"""Não aumentarei a carga fiscal... assumo que me demitirei se não houver outra alternativa. Temos de honrar a palavr _ https://t.co/kHfaQid6oQ";0;0;0;0;0;0;0;0;0;0;0;0
3603;Não vejo nada de errado só acho que existe uma idade própria pra se introduzirem certos conceitos cada família deci _ https://t.co/Tc2Ho6xbe8;0;0;0;0;0;0;0;0;0;0;0;0
731;DISTRIBUÍ NO PROTESTO ONTEM KKKK A CULPA NÃO É MINHA HEIN http://t.co/at193MaRgK;0;0;0;0;0;0;0;0;0;0;0;0
3419;Não pode haver construção para Europa e outra para Angola https://t.co/rMoZq3920m https://t.co/u74WOgvl0h;0;0;0;0;0;0;0;0;0;0;0;0
4098;@Marc3lors Marcelo..assim foi o que a europa pensou..e está no CAOS pq deles. Sabe porque DUBAI não recebe eles ?pq da religião extrema;0;0;0;0;0;0;0;0;0;0;0;0
4257;A mulher é engenheira nuclear e consegue ser boa na cozinha puta merdaaaaa #MasterchefBR;0;0;0;0;0;0;0;0;0;0;0;0
3887;"Vcs conhecem o Abraço cultural ?
não?! É um curso de idiomas onde prof são refugiados ! 
EU QUERO ME MATRICULAR AGORA.";0;0;0;0;0;0;0;0;0;0;0;0
3623;Isso não é professora, é uma doutrinadora que usa a audiência cativa das crianças (alunos) para impor suas seitas... https://t.co/qHDBdkJ9bu;0;0;0;0;0;0;0;0;0;0;0;0
3804;"Nos EUA...puxou a arma pra policia é igual a  TER O DIREITO DE SER BALEADO !
impressionante esse video !!  https://t.co/DRPHoPwX4V";0;0;0;0;0;0;0;0;0;0;0;0
1953;Começa pelo seu namorado @badgalerica https://t.co/yxAMLnkOhM;0;0;0;0;0;0;0;0;0;0;0;0
1651;RT @NexoJornal: Para especialistas, a rotulação reforça preconceitos e limita as escolhas profissionais do futuro. https://t.co/cWsOxabHpB;0;0;0;0;0;0;0;0;0;0;0;0
770;o bolsonaro nao parabenizou o cunha de vdd gente isso é culpa da edição do video;0;0;0;0;0;0;0;0;0;0;0;0
984;América-MG, olha oq o senhor fez, coelho safado https://t.co/nDazPNqhae;0;0;0;0;0;0;0;0;0;0;0;0
5200;"""Acho seus argumentos ridículos, não mudarão minha opinião, mas eu não consegui refutar nem uma linha""
Resumo: ""Eu _ https://t.co/c3bWKt8lEx";0;0;0;0;0;0;0;0;0;0;0;0
1854;"RT @vitormramalho: Semana da moda em Milão.
Uma imagem vale mais que mil palavras e é uma mostra da UE dos dias de hoje. https://t.co/Cf3pv _";0;0;0;0;0;0;0;0;0;0;0;0
3856;"@euronewspt @Ramo_Jr 
A direita vai corrigir as cagadas que a esquerda fez na Europa nos últimos 20 anos.
#Nexit
#Frexit";0;0;0;0;0;0;0;0;0;0;0;0
2613;RT @CapitalismoOP: #MamãeEuQuero ter o direto a vida, então por favor não aborte.;0;0;0;0;0;0;0;0;0;0;0;0
5542;Ate aqui essa gente do rio branco me perseguido ;0;0;0;0;0;0;0;0;0;0;0;0
1692;RT @Adolfo_Dias_I: Não há cozido à portuguesa que não tenha farinheira nem greves na Função Pública que não sejam à sexta-feira...;0;0;0;0;0;0;0;0;0;0;0;0
909;"A vitória sobre o habitual fatalismo
https://t.co/za1ZBTIUOz
#Portugal #PNR";0;0;0;0;0;0;0;0;0;0;0;0
2440;@HelderRocha16 @ChagaLuccas caras, foi bom falar com vcs, mas eu preciso sair... Valeu pela conversa;0;0;0;0;0;0;0;0;0;0;0;0
3475;@ning_em não, por questões d adaptação, mete um inglês branco como neve em angola e vê em qnt tempo ele apanha um escaldão;0;0;0;0;0;0;0;0;0;0;0;0
929;RT @destruectag: eu to dando vários berros com o @direitafalando;0;0;0;0;0;0;0;0;0;0;0;0
2813;RT @ghourmet: Este video foi a coisa mais idiota que vi em toda a minha vida, eu nem acredito que acham que o Islão é feminista LOL https:/ _;0;0;0;0;0;0;0;0;0;0;0;0
381;imagina se você cutucar a pessoa no facebook só que ela tem hanseníase e não sente;0;0;0;0;0;0;0;0;0;0;0;0
1726;RT @pdevechi: Pq as aspas, seus bundas? https://t.co/EXTeDb5CCO;0;0;0;0;0;0;0;0;0;0;0;0
412;hitler ligou  o forno pqp;0;0;0;0;0;0;0;0;0;0;0;0
556;Afff... N te dou mais nada http://t.co/hyBYnjtrab;0;0;0;0;0;0;0;0;0;0;0;0
4660;"""Não chega fazer a legislação, é preciso aplicá-la em Angola"" diz Rosado de Carvalho - https://t.co/fMuRJd7uzg https://t.co/BXlJ17JjSr";0;0;0;0;0;0;0;0;0;0;0;0
4943;Ah, porque o nacionalismo deste gajo é económico e é tão económico quanto o do PCP. Com a diferença de o PCP não querer Angola de volta.;0;0;0;0;0;0;0;0;0;0;0;0
4841;No dia da mulher, nao vi 1 palavra do movimento feminista pra defender essas mulheres do ISLÃ. Ja pra defender o co _ https://t.co/MabOl65VNC;0;0;0;0;0;0;0;0;0;0;0;0
460;Ai meu deus como é bom ser vida loka;0;0;0;0;0;0;0;0;0;0;0;0
553;"sabe aquelas correntes tipo""quanto + like mais ajudaremos as filipinas com o tufão""? poise! 1º lote de likes entregue http://t.co/UKKDNtQ4RY";0;0;0;0;0;0;0;0;0;0;0;0
4104;@JOAQUINVOLTOU verdade..dia das mulheres !!! https://t.co/hGCHdttOgL;0;0;0;0;0;0;0;0;0;0;0;0
4246;@reinaldoazevedo @VEJA Ta feliz né reinaldo.??? ...Voce é a maior decepção desse país ...quase no mesmo nível do PT https://t.co/G4gcsrRLUH;0;0;0;0;0;0;0;0;0;0;0;0
5049;"o argumento da retardada é mostrar que sabe ler.
Quero ver refutar o que falei com fatos, lógica e verdades! https://t.co/TzZ6WBlhPB";0;0;0;0;0;0;0;0;0;0;0;0
4956;Mulher burra fica pobre,mas eu vou te dizer se for inteligente pode até enriquecer. MINHA BUCETA É O PODERR;0;0;0;0;0;0;0;0;0;0;0;0
2475;#Parabéns !!!!! Luciano Azevedo (PPS), prefeito de Passo Fundo (RS), resolveu pegar a verba de R$ 400 mil que... https://t.co/sYBMBweeh7;0;0;0;0;0;0;0;0;0;0;0;0
4074;Essa notícia merece ser compartilhada. https://t.co/STNC7PPv74;0;0;0;0;0;0;0;0;0;0;0;0
91;Manda pro seu amigo franguinha - http://bigassmessage.com/2fef80ca9;0;0;0;0;0;0;0;0;0;0;0;0
1800;"RT @PensadorZarolho: Espero que a autobiografia do Cavaco venha impressa em papel de folha dupla.
- Se alguém mo oferecer, arranjo-lhe util _";0;0;0;0;0;0;0;0;0;0;0;0
3143;RT @marisa_lobo: @Agenda #Abril. Seminário sobre Ideologia de Gênero.(Com certificado) 08 e 09 Abril. #Ariquemes/RO. https://t.co/9FWPfwGNRv;0;0;0;0;0;0;0;0;0;0;0;0
2699;"A esquerdalha (protegida pelo sistema e pelos media), no seu melhor, a mostrar a tolerância que defende.
#Nantes _ https://t.co/tMqoRAsR5x";0;0;0;0;0;0;0;0;0;0;0;0
3021;"RT @TheMartorelli: O Lula ligou pra Élika.
E é por isso que ela vai pular desse precipício. https://t.co/DB0H3MG7qg";0;0;0;0;0;0;0;0;0;0;0;0
2463;Pela primeira vez esta época, um jogador do Porto foi expulso! Aposto que este árbitro não treina na Maia, nem tem talhos em Guimarães...;0;0;0;0;0;0;0;0;0;0;0;0
2725;"@_Nabarra ""Estimo que se foda"" será mais profissional.";0;0;0;0;0;0;0;0;0;0;0;0
3528;Mas não há muito o que Berlim possa fazer para responder ao insulto. A Alemanha depende de Erdogan para frear o fluxo de refugiados.;0;0;0;0;0;0;0;0;0;0;0;0
3926;"O que é o Globalismo? - Lauren Southern
Muita gente ainda não compreende....
https://t.co/mg2bBTXGQZ";0;0;0;0;0;0;0;0;0;0;0;0
2288;RT @ArthurQuezada: Mitroglou faz 0X1 depois de brigar muito pela bola. Benfica vai vencendo o Braga e se mantendo na liderança do Campeonat _;0;0;0;0;0;0;0;0;0;0;0;0
1358;Aquele símbolo que dá aquela fome https://t.co/2BqfxiRBg4;0;0;0;0;0;0;0;0;0;0;0;0
2623;Poliana Bagatini, 29 anos, mulher do cantor sertanejo Vitor Chaves, da dupla Victor e Leo, registrou queixa... https://t.co/z9ffAFmp72;0;0;0;0;0;0;0;0;0;0;0;0
4336;@Mih_ArmstrongL @otmar03 defeitos do movimento feminista -> apoioar o aborto, drogas, escola sem partido, marcha das vadias, agenda esquerda;0;0;0;0;0;0;0;0;0;0;0;0
787;"legalizar a maconha?
aí meu filho começa a fumar essa merda e daqui a pouco tá na crackolândia com o copinho de guaravita";0;0;0;0;0;0;0;0;0;0;0;0
1032;A mitológica e desconhecida diferença entre imigrante ilegal e turista https://t.co/l9BlX9tkY2;0;0;0;0;0;0;0;0;0;0;0;0
1335;Os responsáveis por isso #NaoAOLimiteDeInternet https://t.co/ZXYaExw2RM;0;0;0;0;0;0;0;0;0;0;0;0
3469;"Primeiramente Bolsonaro
Segundamente Presidente!";0;0;0;0;0;0;0;0;0;0;0;0
673;@gabrisinhas @LeoLimaDuarte a branca privilegiada vai trabalhar onde quiser, pois a cor da pele não vai impedi-la de conseguir um bom job :);0;0;0;0;0;0;0;0;0;0;0;0
281;Homem se verdade não tem dia pra comemorar! Todo dia é dia.;0;0;0;0;0;0;0;0;0;0;0;0
5213;RT @Biakicis: Ou você ama, ou você teme. @jairbolsonaro @BolsonaroSP @FlavioBolsonaro @CarlosBolsonaro @OdeCarvalho @tercalivre @joicehasse _;0;0;0;0;0;0;0;0;0;0;0;0
2697;"Ver 1 mulher com 1 olho negro é das coisas que mais me revolta.
Nunca sei se é 1 ex do Carrilho ou 1 gótica a passar dificuldades económicas";0;0;0;0;0;0;0;0;0;0;0;0
4860;Homenagem às mulheres simbolo da direita no mundo: Melanie Trump / A politica belga / a sobrinha da Marina le pen - _ https://t.co/RcQi0kdT1P;0;0;0;0;0;0;0;0;0;0;0;0
1593;"A minha avó morreu há mais de 10 anos e consegue ser mais mexida e emocionante que esta final da Taça da Liga
#TacaCTT";0;0;0;0;0;0;0;0;0;0;0;0
5100;"Dizer que parece piada é fácil! 
Eu Quero ver refutar o que falei com fatos, lógica e verdades! https://t.co/QvAkRmZscJ";0;0;0;0;0;0;0;0;0;0;0;0
1671;O Irã foi ADVERTIDO formalmente por disparar um míssel de guerra. Deveriam agradecer pelo ridículo acordo que os EUA fez com eles!;0;0;0;0;0;0;0;0;0;0;0;0
5354;RT @CesarDogg: aqui o salto eh 10 mil pés sem paraquedas, é andar na prancha com tubarão branco a sua espera;0;0;0;0;0;0;0;0;0;0;0;0
4253;Se essa mulher for excepcional na cozinha eu vou me sentir um lixo... sei nem quebrar um ovo direito! #MasterChefBR;0;0;0;0;0;0;0;0;0;0;0;0
4247;@otmar03 @Estadao pra eles o cara do BB que é jornalista https://t.co/v304uMZxVM;0;0;0;0;0;0;0;0;0;0;0;0
1019;@minycalegari no seu caso eu posso entregar tb. Sem problemas;0;0;0;0;0;0;0;0;0;0;0;0
2670;@PastorMalafaia não importa o que a mídia invente, requente, persiga.Acredito na sua índole.;0;0;0;0;0;0;0;0;0;0;0;0
1684;RT @NAOKAHLO: Junta esse gráfico com a proposta de reforma da previdência e tirem suas conclusões. https://t.co/LOMHLndjHX;0;0;0;0;0;0;0;0;0;0;0;0
2399;QUANTA IRRESPONSABILIDADE, DEVE TER MATADO A FAMÍLIA DE DESGOSTO https://t.co/GuzZdgqlCx;0;0;0;0;0;0;0;0;0;0;0;0
2333;@editorahumanas @MBLivre É ESSE CACHORRO AQUI https://t.co/THHVv4Rh5h;0;0;0;0;0;0;0;0;0;0;0;0
109;Pra você que não gosta de futebol. Foda-se!!!! Seu mané sem alma.;0;0;0;0;0;0;0;0;0;0;0;0
4576;"#DiaDaMulher #BolsonaroReiDoMundo
 Parabéns a todas as mulheres de DIREITAS (esse post é especifico delas).Tem pr _ https://t.co/6UHsKQdrre";0;0;0;0;0;0;0;0;0;0;0;0
1528;"Dúvida pública de 3,65 TRILHÕES! 
Tranquilo gente, é ""público"", ou seja, não é de ninguém! 
Estado grande é bom s _ https://t.co/aeA5cHanX5";0;0;0;0;0;0;0;0;0;0;0;0
2819;FAKE NEWS! Toda a gente sabe que só os brancos praticam a escravatura e que o Islão é a religião da paz. Só propaga _ https://t.co/0Z0o0cFRk6;0;0;0;0;0;0;0;0;0;0;0;0
4863;Olha a cara do @jairbolsonaro de qm tá ligando para o que esses cus sujos estão fazendo https://t.co/QTGF3jtLfv;0;0;0;0;0;0;0;0;0;0;0;0
5489;@nathisouzzaa UÉ digo eu, projetinho de sapatao;0;0;0;0;0;0;0;0;0;0;0;0
5465;Concursos Prefeitura de Visconde do Rio Branco 2017 – Inscrição https://t.co/cttOxioWiy;0;0;0;0;0;0;0;0;0;0;0;0
360;Bem vindos esses novos lindos da minha TL! @maitabom @ACarioca_ @luccy_mara Kisses de verdade!;0;0;0;0;0;0;0;0;0;0;0;0
4309;Pesado, mas real. Por isso estaremos ocupando as ruas neste dia! #8M https://t.co/1MfokO22kS;0;0;0;0;0;0;0;0;0;0;0;0
4858;Como assim angola não é na Europa ??? xD https://t.co/HxSefN3npu;0;0;0;0;0;0;0;0;0;0;0;0
3104;RT @VazaTemer:  #VazaTemer Em painel da ONU, Temer infla dados sobre refugiados recebidos pelo Brasil https://t.co/x98TAY6ar0;0;0;0;0;0;0;0;0;0;0;0;0
4533;A menina acorda às 6, vai pro trabalho, sai às 18, vai pra faculdade, chega em casa às 11, qdo ela vencer na vida, foi graças ao feminismo;0;0;0;0;0;0;0;0;0;0;0;0
4477;Feia ou bonita , gorda ou magra seja como for mulher nasceu para ser respeitada . Feliz dia da Mulher para todas nós ;0;0;0;0;0;0;0;0;0;0;0;0
3486;Agora sim está correto @pecesiqueira abraço #paz https://t.co/DUoMBeWwqu;0;0;0;0;0;0;0;0;0;0;0;0
4216;Feliz dia das mulheres do bem, de direita e que com suas vozes e seus atos fazem do Brasil um país melhor ! https://t.co/P1QNj5QUmz;0;0;0;0;0;0;0;0;0;0;0;0
5491;"Os guris de nutrição da minha faculdade são todos iguais 
Branco musculosinho tatuagem maori no braço";0;0;0;0;0;0;0;0;0;0;0;0
1302;Ei @ForbesBR , que tal contratar a @carolcimenti pro time de vocês? O que é ruim sempre pode virar uma grande merda! https://t.co/ucsKl3Z4YN;0;0;0;0;0;0;0;0;0;0;0;0
1173;RT @otariano: Começou os meme https://t.co/wwadFAyoyy;0;0;0;0;0;0;0;0;0;0;0;0
2077;"O verdadeiro escândalo aqui é que informações confidenciais são passadas ilegalmente pela ""inteligência"" como doce. _ https://t.co/EltFjl04sy";0;0;0;0;0;0;0;0;0;0;0;0
1545;RT @jpintocoelho60: Assim, sim. Um homem determinado e cumpridor. Força #TrumpPresident https://t.co/anW8LopFgs;0;0;0;0;0;0;0;0;0;0;0;0
1982;E na @CNN NOTÍCIAS FALSAS Bernie Sanders foi tirado do ar ao descrevê-los com o termo notícias falsas. Alegaram dif _ https://t.co/sKXd4lU8jo;0;0;0;0;0;0;0;0;0;0;0;0
